micro_ciclo;Driver;Speed_mean;Speed_max;Acel_pos_mean;Acel_pos_max;Acel_neg_mean;Acel_neg_max;Duration;Distance;time_ralenti;time_mov;Pend160_pos_max;Pend160_neg_mean;Pend160_neg_max;time_Pend160_pos;time_Pend160_neg;Pend200_pos_mean;Pend200_pos_max;Pend200_neg_mean;Pend200_neg_max;time_Pend200_pos;time_Pend200_neg;Social_stratum;Driver_age;PC1;PC2;PC3;PC4;Cluster
264;24;3.438215385;6.642528671;0.086577639;0.499399767;-0.075504249;-0.365126068;74;71.62948718;8.108108108;93.24324324;0.045283082;0;0;101.3513514;0;0.045102234;0.045102234;0;0;101.3513514;0;1;24;-1.75401522;1.949436439;-1.112301205;-0.41293689;3
265;24;0.902631049;2.443443357;0.160357848;0.369779138;-0.165978283;-0.39919697;9;2.507308469;66.66666667;44.44444444;0.045283082;0;0;111.1111111;0;0.045102234;0.045102234;0;0;111.1111111;0;1;24;-3.119338145;2.071605736;-0.482984969;-0.146947912;3
266;24;6.351181427;12.72032727;0.56917636;0.829962315;-0.380215747;-0.717466977;24;44.10542657;8.333333333;95.83333333;0.045283082;0;0;104.1666667;0;0.045102234;0.045102234;0;0;104.1666667;0;1;24;-0.282370647;1.707212756;0.557880931;0.7652598;3
267;24;0.694284163;2.070360839;0.125539206;0.336358197;-0.064379883;-0.336756605;16;3.278564103;68.75;37.5;0.045283082;0;0;106.25;0;0.045102234;0.045102234;0;0;106.25;0;1;24;-3.483615123;2.056218949;-0.705070387;-0.376545802;3
268;24;1.507393261;2.410556643;0.146051476;0.301711733;-0.123593596;-0.361681041;10;4.605923854;30;80;0.045283082;0;0;110;0;0.045102234;0.045102234;0;0;110;0;1;24;-2.405505461;2.061493616;-0.759348082;-0.149278547;3
269;24;1.781290845;7.545398601;0.202031963;0.530972222;-0.041405343;-0.395926185;64;32.1621958;62.5;39.0625;0.083187092;0;0;101.5625;0;0.024589602;0.045102234;0;0;101.5625;0;2;23;-3.005352005;1.816976727;-0.545690846;-0.529806898;3
270;25;16.41714589;54.68198601;0.572118356;2.307097902;-0.368186253;-1.688321678;86;396.7476923;25.58139535;75.58139535;0.030046625;0;0;101.1627907;0;0.034811467;0.061622682;0;0;101.1627907;0;3;23;1.986251094;1.385324284;1.20729677;0.674890062;3
271;25;29.80176957;57.31233566;0.695198842;2.142094017;-0.391574622;-1.288407148;121;1009.948858;20.66115702;80.16528926;0.024054406;-0.039847507;-0.070385032;8.26446281;92.56198347;0.061622682;0.061622682;-0.046726705;-0.06311064;2.479338843;98.34710744;3;23;2.298496441;-1.179658578;0.656838804;0.401646949;2
272;25;22.60611389;51.91132867;0.405156371;1.364172494;-0.499847865;-1.685639083;104;659.3449883;2.884615385;98.07692308;0;-0.022456405;-0.027141953;0;100.9615385;0;0;-0.024321475;-0.036589935;0;100.9615385;3;23;1.944307466;-1.578393956;0.739988319;-0.402544961;2
273;25;4.076118881;16.69779021;0.533198437;0.88722805;-0.154691831;-0.806734654;39;45.29020979;51.28205128;51.28205128;0;-0.013439287;-0.013439287;0;102.5641026;0;0;-0.01123537;-0.01123537;0;102.5641026;3;23;-1.848104786;-1.226930303;0.799035586;-0.648911109;1
274;25;20.20451415;45.02123077;0.700237309;1.230363248;-0.523910742;-1.394706682;41;235.7193318;24.3902439;78.04878049;0.011914508;-0.010724003;-0.013439287;46.34146341;56.09756098;0.002853366;0.002853366;-0.01123537;-0.01123537;58.53658537;43.90243902;3;23;1.241020603;-0.068536644;1.570566533;0.384133605;2
275;25;2.064899101;3.032475524;0.225529817;0.418910256;-0.214364154;-0.468057498;6;4.015081585;16.66666667;100;0.011914508;0;0;116.6666667;0;0.002853366;0.002853366;0;0;116.6666667;0;3;23;-1.697186685;1.66448814;-0.174213448;-0.180006082;3
276;25;1.956121212;2.688335664;0.120292929;0.45200272;-0.229484266;-0.411940559;8;4.89030303;25;87.5;0.011914508;0;0;112.5;0;0.002853366;0.002853366;0;0;112.5;0;3;23;-2.031092011;1.648341304;-0.324566999;-0.336736091;3
277;25;0.713476201;2.81848951;0.160090974;0.397573815;-0.037885703;-0.333222611;30;6.143822844;73.33333333;30;0.011914508;0;0;103.3333333;0;0.002853366;0.002853366;0;0;103.3333333;0;3;23;-3.626867232;1.607899528;-0.34926328;-0.77026222;3
278;25;15.28059253;34.60455944;0.370006633;1.261078089;-0.291221722;-1.188090521;92;394.7486402;26.08695652;75;0.011914508;0;0;101.0869565;0;0.0027209;0.003409436;0;0;101.0869565;0;3;23;0.274507364;1.229383025;0.470495412;-0.221595568;3
279;25;28.13868566;52.07488112;0.398208458;0.997622378;-0.419433518;-0.995238928;81;640.9367288;2.469135802;98.7654321;0.034782862;0;0;101.2345679;0;0.015765048;0.034820692;0;0;101.2345679;0;3;23;1.514939356;1.355716534;0.199237126;-0.06182127;3
280;25;20.91438638;57.3292028;0.497424853;1.055359363;-0.271029738;-1.198100233;98;575.1456255;40.81632653;60.20408163;0.045852709;0;0;101.0204082;0;0.039857374;0.051913049;0;0;101.0204082;0;3;23;0.550952127;1.57180176;0.316219314;0.008259157;3
281;25;27.38507476;51.44274126;0.436945728;1.67752331;-0.402746698;-1.206295649;122;935.6567211;5.737704918;95.08196721;0.059370064;-0.016502469;-0.043246906;32.78688525;68.03278689;0.047312771;0.058791228;-0.054311877;-0.406506912;38.52459016;62.29508197;3;23;2.037119544;-1.274678975;-1.103909222;1.430513539;2
282;25;1.790249205;7.246237762;0.30012099;0.467851593;-0.056801067;-0.430637141;43;21.88082362;62.79069767;39.53488372;0;-0.38711183;-0.472867629;0;102.3255814;0;0;-0.406506912;-0.406506912;0;102.3255814;3;23;-3.24050976;-3.426869471;-2.498414437;1.879557856;1
283;25;2.613986014;4.573426573;0.090943408;0.392097902;-0.199365357;-0.460192308;21;15.97435897;19.04761905;85.71428571;0;-0.472867629;-0.472867629;0;104.7619048;0;0;-0.406506912;-0.406506912;0;104.7619048;3;23;-2.233318064;-3.44407374;-2.88765873;1.961439189;1
284;25;0.781664661;6.245118881;0.375245532;0.817700078;-0.051451356;-0.670846931;42;9.336550117;85.71428571;16.66666667;0;-0.472867629;-0.472867629;0;102.3809524;0;0;-0.406506912;-0.406506912;0;102.3809524;3;23;-3.400487735;-3.482763845;-2.050214178;2.016979977;1
285;25;41.85665592;77.38153846;0.425815229;1.911600622;-0.346820156;-1.538148796;333;3883.367521;9.90990991;90.39039039;0.027036059;-0.073482152;-0.472867629;48.04804805;52.25225225;0.01084189;0.026768414;-0.063522245;-0.406506912;42.94294294;57.35735736;3;23;3.791024867;-1.630391951;-1.896532215;-0.005997136;2
286;25;41.77278037;62.34025175;0.534026078;2.060573038;-0.33143285;-1.62493784;166;1937.792867;12.65060241;87.95180723;0.037288148;0;0;100.6024096;0;0.021282223;0.045554786;0;0;100.6024096;0;3;23;3.224076085;1.216240248;0.40024637;-0.266901703;2
287;25;6.447714604;22.21057343;0.36909459;1.080050505;-0.140031542;-0.601635587;68;123.5811966;44.11764706;57.35294118;0.00330234;0;0;101.4705882;0;0.013782839;0.045554786;0;0;101.4705882;0;3;23;-1.398278815;1.575756661;0.092644271;-0.185737878;3
288;26;0.753608112;2.988109091;0.187437374;0.411822261;-0.064808936;-0.403757964;19;4.186711733;73.68421053;31.57894737;0;-0.009698425;-0.009698425;0;105.2631579;0;0;-0.007609444;-0.007609444;0;105.2631579;1;27;-3.716359719;-1.010827683;-0.108503515;-1.304991665;1
289;26;20.79324487;61.4777035;0.991499611;1.621789433;-0.593964867;-2.538438423;47;277.243265;31.91489362;70.21276596;0.018575017;-0.009698425;-0.009698425;68.08510638;34.04255319;0.02080668;0.02080668;-0.007609444;-0.007609444;63.82978723;38.29787234;1;27;2.764906918;0.014828701;2.626570646;1.118279042;2
290;26;28.63325878;53.28721678;0.590413475;1.867924048;-0.708812553;-2.055735237;351;2799.696414;0.56980057;99.71509972;0.134106678;-0.020797315;-0.044001956;80.62678063;19.65811966;0.046395102;0.118931036;-0.070837621;-0.621478826;82.05128205;18.23361823;1;27;4.332026028;-0.899631739;-1.938714118;2.537488381;2
291;17;8.231134825;25.02253427;0.91487364;1.659924825;-0.608709628;-1.877973776;19;45.72852681;47.36842105;57.89473684;0;-0.205942988;-0.907445794;0;105.2631579;0;0;-0.377814;-0.621478826;0;105.2631579;1;29;0.748059326;-4.534635389;-0.311670222;4.340807567;1
292;4;9.288916914;38.2633007;0.939641192;1.975691531;-0.291342744;-1.385641026;58;152.2350272;58.62068966;43.10344828;0;-0.017132618;-0.017132618;0;101.7241379;0;0;-0.012316762;-0.012316762;0;101.7241379;2;34;0.161491401;-1.5452649;2.283960587;0.12987703;1
293;4;26.56285123;57.83496503;0.578082978;1.876452991;-0.548546663;-2.89529526;262;1940.563854;9.923664122;90.45801527;0.103079737;-0.065979635;-0.24414053;22.13740458;78.24427481;0.074163634;0.116578197;-0.061738659;-0.303243971;18.70229008;81.67938931;2;32;3.984636582;-1.360205596;-0.526172763;1.387146459;2
294;5;26.41492977;50.08758042;0.678927342;1.8875777;-0.785720745;-2.300627428;327;2406.693601;0.917431193;99.3883792;0.079495992;-0.041568413;-0.144810158;31.19266055;69.11314985;0.038930664;0.066145456;-0.040654877;-0.122756497;31.19266055;69.11314985;2;20;4.257356548;-0.898440508;0.407349843;0.601034271;2
295;5;27.02409484;51.84268531;0.592798174;1.538898601;-0.592870441;-2.158232323;127;960.8567055;16.53543307;84.2519685;0;-0.030207395;-0.144810158;0;100.7874016;0;0;-0.030888366;-0.122756497;0;100.7874016;2;20;2.577706711;-1.968786099;1.072055789;0.179561263;2
296;5;38.52563136;63.16615385;0.34757703;1.558970474;-0.395193945;-2.464100622;108;1166.470505;15.74074074;85.18518519;0.027822436;-0.002333692;-0.002333692;87.96296296;12.96296296;0.011342272;0.026710355;-0.018941917;-0.018941917;87.03703704;13.88888889;2;20;3.003599668;0.67279129;0.498303224;-0.163070568;2
297;5;51.45910533;66.77496503;0.37344996;1.531140249;-0.332230275;-1.618141026;324;4645.613675;1.543209877;98.7654321;0.082705753;-0.039988258;-0.066666668;62.34567901;37.96296296;0.031150339;0.078725689;-0.034838238;-0.066634001;58.64197531;41.66666667;2;20;3.969502333;0.124198632;-1.489779351;-1.227156133;4
298;5;26.96057914;56.03345455;0.589689739;1.820207848;-0.607137418;-1.622715618;141;1063.445066;14.89361702;85.81560284;0.082192803;-0.005133148;-0.005133148;89.36170213;11.34751773;0.042845817;0.076847534;-0.001925687;-0.002077255;65.95744681;34.75177305;2;20;2.773033443;0.587385954;0.933784607;0.459369649;2
299;5;22.71999702;44.73239161;0.29083301;1.470992618;-0.193371044;-0.878020591;149;946.6665423;22.14765101;78.52348993;0.082192803;-0.013021242;-0.020930253;67.7852349;32.88590604;0.053188343;0.181309087;-0.035381691;-0.035381691;77.85234899;22.81879195;2;20;0.767828013;1.360692249;-1.055507032;0.115901033;3
300;6;0.428325719;1.928576224;0.237890184;0.356526807;-0.120560056;-0.357143745;8;1.070814297;87.5;25;0.027520924;0;0;112.5;0;0.038947289;0.038947289;0;0;112.5;0;3;26;-3.664019369;2.033080782;-0.271574299;-0.211422434;3
301;6;1.71382872;5.709658741;0.187695286;0.506896659;-0.051573724;-0.442331391;42;20.47073193;61.9047619;40.47619048;0.027520924;0;0;102.3809524;0;0.038947289;0.038947289;0;0;102.3809524;0;3;26;-3.032809054;1.903103446;-0.549603502;-0.402657046;3
302;6;16.72839364;31.63556643;0.350960607;1.357858392;-0.219130559;-0.82502331;238;1110.579467;18.48739496;81.93277311;0.162294331;-0.007539535;-0.007539535;81.09243697;19.32773109;0.047102383;0.14384955;0;0;100.4201681;0;3;26;0.622819462;1.98465085;-0.866582643;-0.193802898;3
303;6;26.73529639;47.20782378;0.244059575;1.237572455;-0.192338941;-0.75905575;294;2190.80901;12.58503401;87.75510204;0.008013562;-0.042459006;-0.110917731;11.56462585;88.7755102;0.01083547;0.023810859;-0.047264268;-0.10978586;16.66666667;83.67346939;3;26;1.038193903;-1.106139827;-1.459812081;-1.309546176;2
304;6;11.74521306;24.66388531;0.247247539;0.830559441;-0.213856203;-0.816609751;96;316.4682409;17.70833333;83.33333333;0.020789226;-0.005051684;-0.006019372;28.125;72.91666667;0;0;-0.0039427;-0.004395066;0;101.0416667;3;26;-0.751150706;-1.134678199;-0.033644434;-1.162475672;1
305;6;0.952215784;2.247675524;0.241300181;0.371492036;-0.18111825;-0.371274476;6;1.851530692;66.66666667;50;0.020789226;0;0;116.6666667;0;0;0;-0.003517475;-0.003517475;0;116.6666667;3;26;-3.275377675;-1.165086133;0.128709526;-1.102691992;1
306;6;0.653888112;1.967076923;0.241846672;0.361266511;-0.251593175;-0.364273504;5;1.08981352;80;40;0.020789226;0;0;120;0;0;0;-0.003517475;-0.003517475;0;120;3;26;-3.463504179;-1.212975503;0.268439283;-1.050962212;1
307;6;4.044484848;6.962030769;0.2945391;0.773451049;-0.409091841;-0.676469697;11;13.48161616;27.27272727;81.81818182;0.020789226;0;0;109.0909091;0;0;0;-0.003517475;-0.003517475;0;109.0909091;3;26;-1.391104964;-1.227533719;0.576417188;-0.563262102;1
308;6;4.769441181;9.986911888;0.412160145;0.644562549;-0.262571484;-0.53489763;17;23.84720591;23.52941176;82.35294118;0.020789226;0;0;105.8823529;0;0.021163463;0.021163463;-0.003517475;-0.003517475;52.94117647;52.94117647;3;26;-1.422577228;0.310573184;0.282849189;-0.144699483;3
309;6;5.754079939;10.78787413;0.280972752;0.529123349;-0.566459091;-0.773277972;15;25.57368862;6.666666667;100;0.020789226;0;0;106.6666667;0;0.021163463;0.021163463;0;0;106.6666667;0;3;26;-0.410762738;1.572909734;0.323298118;0.450266172;3
310;6;26.93879216;44.07158601;0.186907032;0.883737568;-0.197780716;-0.755392968;292;2192.518362;3.082191781;97.26027397;0.059738562;0;0;100.3424658;0;0.012549567;0.026073473;0;0;100.3424658;0;3;26;1.111620068;1.44277469;-1.364092446;-1.423943382;2
311;6;4.455921878;10.30939301;0.336503691;0.631878399;-0.159039423;-0.62812704;27;34.65717016;37.03703704;66.66666667;0.059738562;0;0;103.7037037;0;0.041971218;0.04853353;0;0;103.7037037;0;3;26;-1.78912258;1.852704569;-0.148207143;0.075912741;3
312;6;1.407458634;3.765717483;0.229564763;0.460528555;-0.143390152;-0.565453768;12;5.08248951;58.33333333;50;0.059738562;0;0;108.3333333;0;0.04853353;0.04853353;0;0;108.3333333;0;3;26;-2.723811607;2.028974695;-0.354290963;-0.029412642;3
313;6;9.555832517;27.90778741;0.296738;1.129414336;-0.279454604;-0.690592075;63;169.881467;15.87301587;85.71428571;0.059738562;0;0;101.5873016;0;0.04853353;0.04853353;-0.007351712;-0.007351712;84.12698413;17.46031746;3;26;-0.30851225;1.296268634;-0.144805206;0.114051017;3
314;6;4.498619258;8.367448951;0.302987621;0.71007129;-0.22112792;-0.733086441;25;32.49002797;28;76;0.000233598;0;0;104;0;0;0;-0.007351712;-0.007351712;0;104;3;26;-1.694305538;-1.150020377;0.296125883;-0.805163345;1
315;6;6.393475143;11.43022657;0.32906993;0.551689782;-0.275896966;-0.7253885;21;39.07123699;19.04761905;85.71428571;0.000233598;0;0;104.7619048;0;0;0;-0.007351712;-0.007351712;0;104.7619048;3;26;-1.363059711;-1.176629936;0.316796052;-0.729301353;1
316;6;12.4829878;25.79006434;0.25099812;0.751743784;-0.245609656;-0.840813714;100;350.2171577;3;98;0.022150318;-0.037566521;-0.037566521;70;31;0.004745756;0.004745756;-0.004075709;-0.007351712;13;88;3;26;-0.299973089;-0.796066668;-0.149027999;-0.979335691;1
317;6;14.05191649;30.5167972;0.291200045;0.850851593;-0.222317677;-0.710176573;96;378.6210831;8.333333333;92.70833333;0.022150318;-0.00549829;-0.00549829;72.91666667;28.125;0.013082459;0.01845186;0;0;101.0416667;0;3;26;-0.136704881;1.453362;-0.232174873;-0.384203711;3
318;6;5.302400799;12.20478881;0.502023393;0.805925214;-0.509055805;-0.84733547;13;20.62044755;30.76923077;76.92307692;0.021147615;0;0;107.6923077;0;0.017302817;0.01845186;0;0;107.6923077;0;3;26;-0.643810137;1.481810838;0.941470584;0.62625777;3
319;6;2.129896503;6.374223776;0.398005633;0.880912976;-0.195703749;-0.893847125;14;8.874568765;64.28571429;42.85714286;0.021147615;0;0;107.1428571;0;0.01666446;0.01666446;0;0;107.1428571;0;3;26;-2.152675823;1.584383145;0.547870148;0.060868474;3
320;6;12.28529496;26.49642797;0.210648195;0.705309246;-0.154445889;-0.866859169;174;597.2018384;21.26436782;79.31034483;0.117867374;0;0;100.5747126;0;0.036721661;0.118918072;-0.000283997;-0.000283997;76.43678161;24.13793103;3;26;-0.513679171;1.381709099;-1.016444235;-0.563796392;3
321;6;3.476598335;7.778257343;0.369523483;0.86086014;-0.280349197;-0.741141608;20;20.28015695;30;75;0.007266298;0;0;105;0;0;0;-0.000283997;-0.000283997;0;105;3;26;-1.531795331;-1.162002876;0.631426461;-0.65514931;1
322;6;14.57852599;27.49151329;0.360091654;1.330693667;-0.299356735;-0.98584965;120;490.0004569;8.333333333;92.5;0.092322737;-0.003017502;-0.003017502;69.16666667;31.66666667;0.025333242;0.034796703;-0.000283997;-0.000283997;73.33333333;27.5;3;26;0.504266462;0.816609148;0.105859518;-0.207612084;2
323;6;12.28418316;22.25888392;0.372352873;0.736083528;-0.632380789;-1.203971834;26;92.13137374;19.23076923;84.61538462;0.092322737;0;0;103.8461538;0;0.017052355;0.017447024;0;0;103.8461538;0;3;26;0.2745325;1.387137728;0.809890026;0.532959593;3
324;6;0.498201399;2.62893986;0.214629613;0.422939782;-0.054890904;-0.426366356;19;2.767785548;84.21052632;21.05263158;0.092322737;0;0;105.2631579;0;0.016263017;0.016263017;0;0;105.2631579;0;3;26;-3.716286952;1.736644153;-0.210909233;-0.545372702;3
325;6;11.0346653;17.42045035;0.44384769;0.837952991;-0.327520137;-0.724310606;25;79.69480497;8;96;0.092322737;0;0;104;0;0.016263017;0.016263017;0;0;104;0;3;26;-0.271643846;1.459068922;0.422899071;0.242308591;3
326;6;14.0222806;24.11641678;0.338000959;0.748597902;-0.277347727;-0.914594794;72;284.34069;6.944444444;94.44444444;0.009407902;-0.009609144;-0.010760697;30.55555556;70.83333333;0.016263017;0.016263017;-0.005843034;-0.005843034;31.94444444;69.44444444;3;26;-0.201820924;-0.269155109;0.061233015;-0.547446466;3
327;6;0.471677188;3.497563636;0.21587735;0.456171134;-0.034412873;-0.521176185;36;4.847793318;86.11111111;16.66666667;0.149837606;-0.006243064;-0.006243064;80.55555556;22.22222222;0.09338239;0.09338239;-0.005843034;-0.005843034;80.55555556;22.22222222;2;33;-3.628915635;1.869139461;-0.790769139;-0.065403557;3
328;7;45.08610674;97.85462937;0.66012812;3.385745726;-0.640901242;-2.551888695;1422;17821.53608;2.390998594;97.67932489;0.149837606;-0.078862726;-0.311900203;13.43178622;86.63853727;0.042838569;0.09338239;-0.07836947;-0.21565112;12.3769339;87.69338959;2;36;10.33889293;-1.898630672;-5.200264897;-4.361095623;4
329;7;19.322505;70.13704615;0.847754557;2.250915695;-0.408134455;-2.508198912;159;858.778;32.0754717;68.55345912;0.050095054;-0.085625935;-0.119110217;20.12578616;80.50314465;0.035096429;0.041085693;-0.067715847;-0.083198967;23.89937107;76.72955975;2;36;3.004911636;-1.163479586;1.46607021;0.850221648;2
330;7;21.88970272;57.02970629;0.649585137;1.507009518;-0.496741725;-2.083664918;96;589.8058788;7.291666667;93.75;0.026414592;-0.0406446;-0.097324963;10.41666667;90.625;0.020333924;0.020333924;-0.042735392;-0.083198967;15.625;85.41666667;2;36;2.500935063;-1.312249978;1.080217105;0.491842663;2
331;7;4.776263608;31.59525315;0.999229107;1.713844017;-0.21944542;-1.805125097;49;66.33699456;75.51020408;26.53061224;0.026414592;0;0;102.0408163;0;0.020333924;0.020333924;0;0;102.0408163;0;2;36;-0.228946833;1.204242158;2.279423025;0.898795697;3
332;7;14.27192744;27.14812028;0.433543072;1.034182789;-0.586781066;-1.357391608;32;130.8260016;12.5;90.625;0.026414592;-0.090603551;-0.090603551;62.5;40.625;0.020333924;0.020333924;-0.10324616;-0.10324616;62.5;40.625;2;36;0.75922502;-0.255267932;0.344459152;1.152059417;2
333;7;0.812097108;11.11182378;0.457905761;0.774631896;-0.043130324;-0.906325758;80;18.27218493;90;11.25;0;-0.090603551;-0.090603551;0;101.25;0;0;-0.10324616;-0.10324616;0;101.25;2;36;-3.147351525;-1.683496541;0.002837011;-0.327748223;1
334;7;19.5810751;51.26137343;0.82687122;2.144981935;-0.320573539;-1.686269814;85;467.7701274;43.52941176;57.64705882;0.007912856;-0.123635372;-0.163591429;20;81.17647059;0;0;-0.074975684;-0.10324616;0;101.1764706;2;36;1.383596576;-2.053041821;1.528165537;0.477227591;2
335;7;8.722106558;58.60276364;1.023477991;1.673951632;-0.2380432;-2.706171523;105;256.817582;69.52380952;31.42857143;0;-0.045230141;-0.163591429;0;100.952381;0;0;-0.027841655;-0.088032888;0;100.952381;2;36;1.002019627;-1.909742127;2.325365101;0.396446366;2
336;7;3.466130745;34.13671888;1.067856773;1.926348485;-0.126137826;-1.305744949;84;81.83919814;83.33333333;17.85714286;0;-0.008285608;-0.014230756;0;101.1904762;0;0;-0.007306132;-0.015529812;0;101.1904762;2;36;-0.869384223;-1.492256293;2.378966998;-0.003752546;1
337;7;13.42262515;39.67904056;0.933092884;1.689234654;-0.24867145;-1.101843046;56;212.5248982;44.64285714;57.14285714;0.005063004;-0.00766793;-0.00766793;71.42857143;30.35714286;0.007072388;0.007072388;-0.006568109;-0.006568109;64.28571429;37.5;2;36;0.346340414;0.154332936;1.841570794;0.397272187;2
338;7;18.95731707;53.43873566;0.677647386;2.090122378;-0.915373038;-1.682375097;46;247.4983061;13.04347826;89.13043478;0.005063004;-0.010235487;-0.010235487;84.7826087;17.39130435;0.007072388;0.007072388;-0.007735669;-0.007735669;65.2173913;36.95652174;2;36;2.963272124;-0.033914775;2.357237528;1.117274017;2
